-36.53542800000002,-24.688531620306076,-15.424701191946829,-8.423368692909639,-3.386098971700221,-0.0359087359424751,1.8834144590224573,2.607993221536444,2.354541335025119,1.321044769398399,-0.3125573075489385,-2.383691518736692,-4.746469266398624,-7.271005720682004,-9.842738808246882,-12.361748200865616,-14.742074304022276,-16.91103724551208,-18.80855586404081,-20.386466697824247,-21.6078429731876,-22.446313593164938,-22.88538212609861,-22.917745794238684,-22.54461446234236,-21.77502962627341,-20.62518340160162,-19.1177375122022,-17.281142278855178,-15.14895560784494,-12.759161979559511,-10.15349143709011,-7.376738574830501,-4.476081527076471,-1.500400956625212,1.5004009566252186,4.476081527076471,7.376738574830518,10.15349143709011,12.759161979559511,15.14895560784494,17.281142278855178,19.1177375122022,20.62518340160162,21.77502962627341,22.54461446234236,22.91774579423868,22.88538212609861,22.446313593164938,21.6078429731876,20.386466697824247,18.80855586404081,16.91103724551208,14.742074304022276,12.361748200865616,9.842738808246882,7.271005720682004,4.746469266398624,2.383691518736692,0.3125573075489385,-1.321044769398399,-2.354541335025119,-2.607993221536444,-1.883414459022468,0.0359087359424751,3.386098971700221,8.42336869290967,15.424701191946829,24.68853162030612,36.53542800000002
-36.91447494535354,-24.87768786130419,-15.534049856535589,-8.455050284069161,-3.3738973951297,0.0110993452853703,1.9608164209806025,2.6353767033777404,2.3241586538358887,1.2398398371521395,-0.4182372631802499,-2.4906041380607964,-4.861164511035182,-7.415424018854194,-10.035577462721871,-12.609423705619482,-15.038942434780406,-17.243314886866145,-19.15678844394808,-20.7302443800774,-21.92978359534558,-22.7348933092488,-23.136641764330992,-23.135045164498376,-22.737151943772947,-21.95524027335977,-20.80466465993615,-19.30050609433941,-17.462484214888452,-15.319313497664352,-12.90791756938933,-10.272201226822258,-7.460957368182053,-4.525254962809715,-1.516472597748599,1.516471642422118,4.525254070065301,7.460956603910155,10.272200623457106,12.907917107638989,15.319313267473046,17.462484265289163,19.3005065659316,20.804663202112803,21.9552419780963,22.73715829036975,23.13504690871066,23.13664571791451,22.734898072928736,21.929787457478923,20.730247739552897,19.156791187859643,17.24331693047183,15.038943314611757,12.60942402478989,10.035579044888468,7.415422520052808,4.861164700259453,2.490604682126823,0.4182366560538609,-1.2398425673466176,-2.324162744709098,-2.6353783793940795,-1.9608188500081407,-0.0111028405455081,3.3738949258105646,8.455047853525086,15.534047441502992,24.87768529134259,36.914472164596766
-37.28102152731552,-25.059913905983095,-15.636952213443422,-8.484672644642247,-3.3617159825783136,0.0568530236259593,2.033542785014536,2.661722161126058,2.294444837044172,1.1617461098736108,-0.5193451622631495,-2.5928117059259077,-4.970293489373384,-7.552274866801145,-10.21823847185254,-12.844658452817436,-15.32190513455349,-17.560847582080626,-19.490200623635296,-21.05971469195012,-22.238370201428957,-23.01138665253812,-23.377190249319654,-23.342988224996105,-22.92145158829181,-22.127935538126952,-20.976861643573727,-19.476200260670502,-17.637430632145207,-15.484521143441032,-13.053193700542478,-10.389114530267417,-7.544651875835627,-4.574602466591876,-1.5326595891496275,1.5326568186901193,4.574599948618036,7.544649795534018,10.389112978245707,13.053192668329393,15.484520526040615,17.63743066678458,19.47620096195936,20.97686060976721,22.12794036962716,22.92146587894152,23.34299376092049,23.3771999247251,23.01139809998281,22.238379778110524,21.059723334551418,19.490208144208275,17.560853985447505,15.321908782640978,12.84466096811192,10.218245865236035,7.552272863411028,4.970295450264682,2.592814665870645,0.5193453525568347,-1.161750647248827,-2.294452812588319,-2.66172800451191,-2.033551105365412,-0.0568632298915201,3.361707008803339,8.4846638129367,15.636943460753365,25.059904298954766,37.28101085503241
-37.63436287510409,-25.235027399471477,-15.73358304783193,-8.51227993297557,-3.349453820682843,0.1014912051849497,2.10211187281428,2.6870444835500997,2.2654516645291127,1.0867142746255871,-0.6159928463024713,-2.6904143517602104,-5.074030607233914,-7.681875985617495,-10.391225894377383,-13.068123476567791,-15.591767283092963,-17.86462774355333,-19.809943169115105,-21.37620049718824,-22.535102073561497,-23.277456394250247,-23.608812467495493,-23.543381375722795,-23.09928447597133,-22.294817075244566,-21.143408886572168,-19.646367359933443,-17.807389847396628,-15.645791890310832,-13.195946109701548,-10.504921415946985,-7.628294988072825,-4.624385910687533,-1.5490732757520853,1.5490699061638664,4.624382902211227,7.628292580604796,10.50491971958293,13.195945098331393,15.645791358152824,17.80739025101295,19.6463685520884,21.143408490643456,22.29482436749187,23.099303733828307,23.54338944866985,23.608825462421212,23.27747171895988,22.535114711540768,21.3762117897566,19.809952933112765,17.864636094174376,15.591771546876496,13.068126908511854,10.39123706308549,7.681871270358679,5.074033453660444,2.6904184667832185,0.6159936314665738,-1.086718821068567,-2.2654624151490217,-2.6870550917111955,-2.102122607574558,-0.101505301921054,3.349441223996331,8.512267594344877,15.733570863138768,25.23501400971824,37.63434806352684
-37.974524395447226,-25.403065948306292,-15.824129800612344,-8.53788757383735,-3.33701163736638,0.1451379755808977,2.166952653406832,2.7113715366074853,2.237235815332154,1.0147070034366603,-0.7082815786452215,-2.7835080227105777,-5.172532959258828,-7.8044882132912,-10.554911089367293,-13.280243809476165,-15.848940446539563,-18.15505395594968,-20.116376843036893,-21.68002652760676,-22.82027057718719,-23.533354953578147,-23.831729500565626,-23.736397158400937,-23.270773840158466,-22.455963358829727,-21.30436214696406,-19.81103366787912,-17.97233166987297,-15.803017415582612,-13.335984614762236,-10.61937521326363,-7.711636454298084,-4.674392498179484,-1.5656392801263368,1.5656364644775675,4.674390018503526,7.711634542106712,10.619373973093907,13.335983985767523,15.803017237318404,17.972332692162936,19.81103546446619,21.304361369833742,22.455972402897764,23.27079499435657,23.73640644579305,23.83174378385401,23.533371759826185,22.82028400985345,21.68003800601646,20.116386238568943,18.155061449613576,15.848942621785968,13.280246170441174,10.554922380915464,7.804477529956816,5.172535035352341,2.7835112226669247,0.7082820151055497,-1.0147109113524704,-2.237250118184457,-2.711388058163,-2.166959515668332,-0.1451527017248242,3.336999914778757,8.537876278698585,15.824118573373328,25.40305377656501,37.97451111367909
-38.30166048225168,-25.564122577014427,-15.908793549394472,-8.561520678439232,-3.3243115133842536,0.1878962365760178,2.2284193938935704,2.7347368068701985,2.2098468511204774,0.945681929792924,-0.7963174438657158,-2.8721960537833406,-5.2659599359392,-7.920364605176893,-10.709652419385431,-13.481422281845015,-16.0938063968925,-18.43248118996344,-20.409803072273576,-21.971438899460345,-23.094066607076044,-23.77921003587926,-24.046008155230066,-23.922062999057285,-23.435898154890168,-22.611317488455235,-21.45964475938301,-19.97010158526748,-18.13211013736069,-15.955989242736672,-13.473027651221676,-10.732155431801786,-7.794362426644248,-4.724372055653423,-1.582264900857608,1.5822630920895533,4.724370433827987,7.794361163051128,10.732154630070037,13.47302722047636,15.955989193243706,18.13211133486085,19.970103422691626,21.459642487430973,22.61132543142352,23.435916286048936,23.922070887620983,24.04602016190885,23.77922457902688,23.094077860626992,21.971448053698115,20.409810005395524,18.43248596472,16.093806060854728,13.481423041689215,10.709659100272807,7.920351738215456,5.265960463798068,2.8721972774317948,0.7963170441677706,-0.9456854192409256,-2.2098624901762816,-2.734753779206154,-2.2284192550385438,-0.1879082127644898,3.324304353305517,8.561514040044203,15.90878672793706,25.56411554676752,38.30165306606133
-38.615798510805554,-25.71824480882229,-15.987811516591403,-8.583245722492688,-3.3113134558413573,0.2298368811748623,2.286788823951038,2.7571312702617883,2.1832623868143304,0.8795157241812533,-0.880290678691719,-2.956666895739374,-5.354552376195588,-8.029844996054395,-10.85589818684357,-13.67217398577134,-16.32689561493084,-18.697441796425554,-20.69074861527782,-22.250947143155848,-23.35698264344755,-24.01548765284272,-24.252088530282094,-24.10079249495517,-23.595039369056177,-22.761226009698674,-21.609581956507668,-20.123863450091974,-18.28695701171056,-16.104848458803026,-13.607122720591082,-10.843242472768925,-7.876422261856762,-4.774265453990715,-1.5989295135995538,1.5989283928117788,4.774264397013659,7.876421396670428,10.84324190126147,13.607122326005175,16.10484837072353,18.28695809022889,20.123864962747056,21.60957866381547,22.761231983197465,23.595053428845382,24.100798393374845,24.252097321010197,24.015498889958018,23.356991084141512,22.250953749189414,20.69075328496294,18.697444435480108,16.32689417756855,13.672174213995795,10.855900467082538,8.029833721498225,5.354552098889778,2.9566669335970888,0.8802899645828204,-0.8795191010836639,-2.183277803531221,-2.75714611290117,-2.2867832120559366,-0.2298461908236602,3.3113100586900357,8.58324291888662,15.987808312882224,25.718241939876155,38.61579575886751
-38.917161649646985,-25.865561001945085,-16.061411670598805,-8.603115335483292,-3.2979850076819908,0.2710233796663118,2.3423076282450643,2.7785697899214323,2.157487822965703,0.8161230016039707,-0.960351864382435,-3.0370726809638184,-5.438509861256111,-8.133218204679704,-10.994030551136154,-13.852932764616344,-16.54864009576089,-18.950341936173967,-20.95957889195618,-22.51886468153399,-23.60927650243773,-24.242392832651,-24.450124885420376,-24.2726814060469,-23.748265351666944,-22.905727990875725,-21.75420047153901,-20.27232723329518,-18.436828793050303,-16.249501780677228,-13.738102412022585,-10.952418544836668,-7.957596251542856,-4.823904861705562,-1.6155686388363293,1.615567425577796,4.823903769038231,7.957595404244914,10.95241803089078,13.738102102908847,16.249501753711826,18.43682987906434,20.272328752207237,21.7541990894918,22.90573308767387,23.74827797873051,24.272686586950307,24.450131754912466,24.24240213988261,23.60928343606269,22.5188704549656,20.95958367550603,18.950345514468395,16.548640673490517,13.85293567472256,10.9940343755073,8.13321160637552,5.438511258545385,3.0370744142610904,0.9603528183845312,-0.8161246184268378,-2.157499693572533,-2.7785838230051656,-2.3423042919131887,-0.2710336051009442,3.297979081176464,8.603110086026003,16.06140621206391,25.86555552592495,38.917156001270286
-39.20604841978592,-26.00623017986564,-16.129822412859813,-8.621173895329948,-3.284299038604023,0.3115177159150001,2.3952062655675643,2.799082480026444,2.1325319774582354,0.7554269037352183,-1.036640932314817,-3.1135571055419096,-5.518019575208903,-8.230755047858501,-11.12441610064368,-14.024112464471155,-16.75945596538427,-19.19157017806267,-21.21664028395517,-22.775487848957944,-23.851177997501853,-24.46009785640221,-24.64022943160348,-24.437795317962177,-23.895595309671627,-23.044813238328945,-21.893481738570102,-20.41546254399505,-18.581663088576395,-16.38982803895591,-13.865788803831029,-11.059449482673664,-8.037641346040308,-4.873113623770133,-1.6321077728057074,1.6321069390981329,4.873112891947671,8.037640802711502,11.059449161274223,13.8657886146547,16.389828081552807,18.581663726863045,20.41546403783177,21.893481326679492,23.044815659561763,23.895602902665797,24.437797223190877,24.640230975181066,24.4601014684278,23.851180160133293,22.775490019754763,21.21664303561938,19.19157323839787,16.759458332445593,14.024117555197469,11.124419317930156,8.23075472201754,5.518022641855367,3.113560216030102,1.036644110649965,-0.7554257450145981,-2.132539678710654,-2.7990932025378146,-2.39519891302197,-0.311527704101503,3.28429351311431,8.621169013796646,16.129817284853594,26.006224996314756,39.206042970466
-39.48262371795386,-26.140365951558564,-16.193275915791567,-8.637499334926446,-3.2702519341119745,0.3513524450639836,2.445652074916054,2.81866461610754,2.108348764505569,0.6972867188327853,-1.1093625037523378,-3.186328070505114,-5.593330368382994,-8.322790008621707,-11.247483646629636,-14.186209149296651,-16.95986211288107,-19.42164349431915,-21.462432186419196,-23.021289147139235,-24.083136778171067,-24.66901681897364,-24.82279457949058,-24.596496629877755,-24.03735340184885,-23.178776416243075,-22.02771280116172,-20.553539459397733,-18.721693861551017,-16.525975137333543,-13.99025530280751,-11.16434742143774,-8.116531032609917,-4.92185000213975,-1.6485354523650744,1.648534517525663,4.92184921752461,8.11653047575191,11.16434707884074,13.990255122456391,16.525975176472752,18.721694413636943,20.55354108035896,22.02771297425432,23.17877890162958,24.037357591430634,24.596496045974067,24.822792836529217,24.66901668212942,24.08313601869302,23.02128951360442,21.46243458653792,19.421647677786204,16.95986738895788,14.18621723818147,11.2474888369803,8.322795284301762,5.593336091431158,3.186333633448778,1.1093684172854346,-0.697283058715615,-2.1083543821527058,-2.818669559358425,-2.445646574890654,-0.3513635142442003,3.270244102720865,8.637492073237539,16.193268579091782,26.140358204738984,39.482615346121925
